operation_id,source,is_real_corpus,quality_label,composite_quality_score,generating_element_rank_score,hybrid_score
mc_borderline_0053,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-7.628279140406413e-07,0.8081740746385109
mc_borderline_0090,monte_carlo_borderline_operation,False,acceptable,0.7284823181208879,-7.453869663449316e-08,0.8076454233431671
mc_random_perm_0126,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-1.1148048561374918e-07,0.8074918280735699
mc_random_perm_0074,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-2.0259240060416305e-07,0.8073092362965979
mc_borderline_0044,monte_carlo_borderline_operation,False,acceptable,0.7353386950224436,-2.1473372507687245e-07,0.806822303066623
mc_borderline_0092,monte_carlo_borderline_operation,False,acceptable,0.7353386950224436,-2.3116538704761397e-07,0.8061633039388709
mc_random_perm_0151,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-1.4588489382441147e-07,0.8061120239465122
mc_random_perm_0086,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-1.4710845224035793e-07,0.8060629525908394
mc_borderline_0049,monte_carlo_borderline_operation,False,acceptable,0.7372357973713335,-2.7125814730011395e-07,0.8058833375618144
mc_random_perm_0071,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-5.853938939266673e-07,0.8056912174442407
mc_borderline_0045,monte_carlo_borderline_operation,False,acceptable,0.728482318120888,-1.2517045655615994e-07,0.8056148140423954
mc_random_perm_0014,monte_carlo_random_permutation,False,acceptable,0.7284823181208879,-1.3152987184477984e-07,0.8053597668575351
mc_random_perm_0124,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-1.655312568607584e-07,0.8053240977995706
mc_borderline_0021,monte_carlo_borderline_operation,False,acceptable,0.7353386950224436,-2.532628960690382e-07,0.8052770734895993
mc_borderline_0061,monte_carlo_borderline_operation,False,acceptable,0.7284823181208879,-1.3961071872518009e-07,0.8050356808913581
mc_random_perm_0024,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-2.607766831027565e-07,0.8049757297113406
mc_borderline_0008,monte_carlo_borderline_operation,False,acceptable,0.730379420469778,-1.775548449986469e-07,0.8048418864377846
mc_random_perm_0176,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-1.8899121313212203e-07,0.804383225796029
mc_borderline_0078,monte_carlo_borderline_operation,False,acceptable,0.7372357973713336,-3.1983722904594973e-07,0.8039350518342661
mc_random_perm_0094,monte_carlo_random_permutation,False,acceptable,0.7372357973713335,-3.2719436113350997e-07,0.8036399907724519
mc_random_perm_0149,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-2.1967065115509071e-07,0.8031528132587545
mc_random_perm_0060,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-1.0172499074769075e-07,0.8030836127125973
mc_random_perm_0249,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-2.2745476593180172e-07,0.8028406278658644
mc_borderline_0089,monte_carlo_borderline_operation,False,acceptable,0.7235230435682223,-1.170742029799984e-07,0.8024680257141075
mc_random_perm_0177,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-1.2217813844412346e-07,0.8022633301072388
mc_borderline_0066,monte_carlo_borderline_operation,False,acceptable,0.730379420469778,-2.4934453076468187e-07,0.8019627290898764
mc_borderline_0111,monte_carlo_borderline_operation,False,acceptable,0.7235230435682223,-1.4254032316600947e-07,0.8014466956125211
mc_random_perm_0193,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-1.643794134897813e-07,0.8005708291603091
mc_random_perm_0228,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-1.670104152393765e-07,0.8004653116623721
mc_random_perm_0145,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-2.8800483239586285e-07,0.8004122404601236
mc_random_perm_0052,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-1.8226980904322904e-07,0.799853326871992
mc_random_perm_0058,monte_carlo_random_permutation,False,acceptable,0.7284823181208879,-2.8310256060776166e-07,0.7992808766111507
mc_random_perm_0247,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-3.2345153099310446e-07,0.7989906348125109
mc_random_perm_0076,monte_carlo_random_permutation,False,acceptable,0.728482318120888,-2.9573058197992935e-07,0.7987744241850778
mc_borderline_0125,monte_carlo_borderline_operation,False,acceptable,0.7303794204697779,-3.3865011580282616e-07,0.7983810887939458
mc_borderline_0093,monte_carlo_borderline_operation,False,acceptable,0.7235230435682223,-2.5764565974899514e-07,0.7968303447806423
mc_random_perm_0020,monte_carlo_random_permutation,False,acceptable,0.7216259412193323,-2.376397369115595e-07,0.7963047195894573
mc_random_perm_0118,monte_carlo_random_permutation,False,acceptable,0.7216259412193323,-2.417098586211813e-07,0.7961414855440356
mc_random_perm_0159,monte_carlo_random_permutation,False,acceptable,0.7166666666666667,-1.5960576230117444e-07,0.7959628147379947
mc_borderline_0009,monte_carlo_borderline_operation,False,acceptable,0.7216259412193323,-2.594498462794889e-07,0.7954300154313976
mc_borderline_0033,monte_carlo_borderline_operation,False,acceptable,0.7235230435682223,-3.0938896040040855e-07,0.7947551566434347
mc_borderline_0103,monte_carlo_borderline_operation,False,acceptable,0.7166666666666667,-1.92477822000858e-07,0.7946444661310142
mc_borderline_0048,monte_carlo_borderline_operation,False,acceptable,0.7166666666666667,-1.938637478439036e-07,0.7945888829573022
mc_borderline_0058,monte_carlo_borderline_operation,False,acceptable,0.7166666666666666,-1.9569156796137863e-07,0.7945155774167398
mc_borderline_0069,monte_carlo_borderline_operation,False,acceptable,0.7216259412193323,-2.8246038914571326e-07,0.7945071673527953
mc_random_perm_0051,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-3.2656940527244085e-07,0.7940661272436563
mc_random_perm_0175,monte_carlo_random_permutation,False,acceptable,0.7216259412193323,-3.082417025896588e-07,0.793473196285102
mc_borderline_0051,monte_carlo_borderline_operation,False,acceptable,0.7235230435682222,-3.426095289268578e-07,0.7934228309346086
mc_borderline_0075,monte_carlo_borderline_operation,False,acceptable,0.7235230435682222,-3.484899009680328e-07,0.7931869959927208
mc_random_perm_0168,monte_carlo_random_permutation,False,acceptable,0.7166666666666667,-2.320512139995412e-07,0.7930573576050626
mc_random_perm_0167,monte_carlo_random_permutation,False,acceptable,0.7216259412193323,-3.7731159267318837e-07,0.79070311755539
mc_random_perm_0242,monte_carlo_random_permutation,False,acceptable,0.7216259412193323,-3.787995506258819e-07,0.7906434423384398
mc_random_perm_0090,monte_carlo_random_permutation,False,acceptable,0.728482318120888,-5.203240809715368e-07,0.7897670017954391
mc_random_perm_0192,monte_carlo_random_permutation,False,acceptable,0.7235230435682223,-4.3436460807192386e-07,0.7897429525856579
mc_random_perm_0077,monte_carlo_random_permutation,False,acceptable,0.7166666666666667,-3.301022487464866e-07,0.7891249771502753
mc_random_perm_0008,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-1.230662070054697e-07,0.7884933080505738
mc_random_perm_0139,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-1.2423161604374277e-07,0.7884465688016127
mc_random_perm_0201,monte_carlo_random_permutation,False,acceptable,0.7020053616891103,-1.0068057788947015e-07,0.788063122040445
mc_random_perm_0006,monte_carlo_random_permutation,False,acceptable,0.7039024640380003,-1.367919756982076e-07,0.7879428299788885
mc_borderline_0017,monte_carlo_borderline_operation,False,acceptable,0.7039024640380002,-1.395747606453332e-07,0.7878312251481573
mc_random_perm_0091,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-1.4314535227820356e-07,0.7876880249791294
mc_random_perm_0130,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-1.4314674289307082e-07,0.7876879692079002
mc_random_perm_0141,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-1.6320163928664373e-07,0.7868836586485635
mc_random_perm_0197,monte_carlo_random_permutation,False,acceptable,0.7216259412193324,-4.793946449921829e-07,0.7866090312386034
mc_random_perm_0001,monte_carlo_random_permutation,False,acceptable,0.7039024640380002,-2.0225825008116578e-07,0.7853172758631599
mc_random_perm_0232,monte_carlo_random_permutation,False,acceptable,0.6970460871364446,-8.724938621856231e-08,0.7851302937824962
mc_borderline_0107,monte_carlo_borderline_operation,False,acceptable,0.6970460871364446,-1.2612202951658596e-07,0.7835712890955433
mc_random_perm_0055,monte_carlo_random_permutation,False,acceptable,0.6970460871364447,-1.288462832225073e-07,0.783462031686331
mc_random_perm_0010,monte_carlo_random_permutation,False,acceptable,0.6970460871364446,-1.3038865945066928e-07,0.7834001740001861
mc_borderline_0028,monte_carlo_borderline_operation,False,acceptable,0.6970460871364446,-1.6253944591801634e-07,0.782110752377696
mc_random_perm_0044,monte_carlo_random_permutation,False,acceptable,0.7039024640380003,-2.8431109575455393e-07,0.7820265099123624
mc_borderline_0117,monte_carlo_borderline_operation,False,acceptable,0.6970460871364446,-1.7166964298471783e-07,0.7817445817545495
mc_random_perm_0187,monte_carlo_random_permutation,False,acceptable,0.6970460871364446,-1.7347356458524825e-07,0.7816722346746618
mc_random_perm_0046,monte_carlo_random_permutation,False,acceptable,0.7166666666666666,-5.25173695968543e-07,0.7813015498063127
mc_random_perm_0223,monte_carlo_random_permutation,False,acceptable,0.7020053616891103,-2.780380590671866e-07,0.7809501212006933
mc_borderline_0011,monte_carlo_borderline_operation,False,acceptable,0.7235230435682222,-6.620183175186328e-07,0.780612799091628
mc_random_perm_0032,monte_carlo_random_permutation,False,acceptable,0.6951489847875546,-1.679230084856214e-07,0.7805668705569755
mc_borderline_0080,monte_carlo_borderline_operation,False,acceptable,0.6951489847875546,-1.6963597312637393e-07,0.780498171346504
mc_borderline_0047,monte_carlo_borderline_operation,False,acceptable,0.6970460871364446,-2.0360768914382867e-07,0.7804636921769503
mc_borderline_0106,monte_carlo_borderline_operation,False,acceptable,0.6970460871364447,-2.11593276181196e-07,0.7801434266492403
mc_random_perm_0054,monte_carlo_random_permutation,False,acceptable,0.6901897102348888,-9.816800793571492e-08,0.7798929337604638
mc_random_perm_0153,monte_carlo_random_permutation,False,acceptable,0.6970460871364447,-2.1994987832593363e-07,0.7798082813952691
mc_borderline_0040,monte_carlo_borderline_operation,False,acceptable,0.690189710234889,-1.2155535597676194e-07,0.7789549737423644
mc_random_perm_0023,monte_carlo_random_permutation,False,acceptable,0.690189710234889,-1.4632402922407543e-07,0.7779616150611417
mc_random_perm_0069,monte_carlo_random_permutation,False,acceptable,0.7020053616891103,-3.568622573994986e-07,0.7777888415906796
mc_random_perm_0040,monte_carlo_random_permutation,False,acceptable,0.690189710234889,-1.5966966524330948e-07,0.7774263823797714
mc_random_perm_0254,monte_carlo_random_permutation,False,acceptable,0.6951489847875546,-2.5089736303042047e-07,0.7772391470821274
mc_borderline_0086,monte_carlo_borderline_operation,False,acceptable,0.6970460871364447,-2.9439219309948004e-07,0.7768227391786049
mc_random_perm_0099,monte_carlo_random_permutation,False,acceptable,0.690189710234889,-1.7618819932681225e-07,0.7767638992072138
mc_random_perm_0026,monte_carlo_random_permutation,False,acceptable,0.6951489847875546,-2.6525067376752596e-07,0.7766635011570258
mc_borderline_0046,monte_carlo_borderline_operation,False,acceptable,0.690189710234889,-1.8771048654597012e-07,0.7763017927422284
mc_borderline_0116,monte_carlo_borderline_operation,False,acceptable,0.6901897102348888,-2.051610994938205e-07,0.775601928131342
mc_random_perm_0048,monte_carlo_random_permutation,False,acceptable,0.6901897102348888,-2.0902547682975645e-07,0.7754469455557376
mc_random_perm_0066,monte_carlo_random_permutation,False,acceptable,0.6970460871364447,-3.288486023582901e-07,0.7754408495263316
mc_borderline_0098,monte_carlo_borderline_operation,False,acceptable,0.6901897102348888,-2.123518811043734e-07,0.7753135386295589
mc_random_perm_0222,monte_carlo_random_permutation,False,acceptable,0.6901897102348888,-2.3377977312615512e-07,0.7744541634685398
mc_random_perm_0089,monte_carlo_random_permutation,False,acceptable,0.6901897102348888,-2.4053497776516335e-07,0.774183242975359
mc_borderline_0059,monte_carlo_borderline_operation,False,acceptable,0.6951489847875546,-3.428543914613786e-07,0.7735511694670469
mc_random_perm_0136,monte_carlo_random_permutation,False,acceptable,0.688292607885999,-2.36772789140978e-07,0.7730061555829052
mc_random_perm_0113,monte_carlo_random_permutation,False,acceptable,0.690189710234889,-2.801525989170026e-07,0.7725943606195051
mc_borderline_0105,monte_carlo_borderline_operation,False,acceptable,0.6882926078859991,-2.50261562333016e-07,0.7724651823214163
mc_random_perm_0034,monte_carlo_random_permutation,False,acceptable,0.6833333333333333,-1.642461017209336e-07,0.7724433785238002
mc_random_perm_0073,monte_carlo_random_permutation,False,acceptable,0.6833333333333333,-1.6662937099012574e-07,0.7723477964474166
mc_borderline_0022,monte_carlo_borderline_operation,False,acceptable,0.688292607885999,-2.7127643457419433e-07,0.7716223715028018
mc_random_perm_0021,monte_carlo_random_permutation,False,acceptable,0.6901897102348888,-3.0993189589969665e-07,0.7714000486398886
mc_borderline_0074,monte_carlo_borderline_operation,False,acceptable,0.7039024640380003,-5.670370689430236e-07,0.7706876587325009
mc_random_perm_0036,monte_carlo_random_permutation,False,acceptable,0.6833333333333333,-2.324629487474862e-07,0.7697075114661323
mc_borderline_0113,monte_carlo_borderline_operation,False,acceptable,0.6970460871364447,-5.060364367450892e-07,0.7683346524467496
mc_random_perm_0144,monte_carlo_random_permutation,False,acceptable,0.690189710234889,-3.8719807695883847e-07,0.7683012540071019
mc_random_perm_0198,monte_carlo_random_permutation,False,acceptable,0.688292607885999,-3.636533669949399e-07,0.7679175534510385
mc_random_perm_0125,monte_carlo_random_permutation,False,acceptable,0.6833333333333332,-2.846711876313728e-07,0.7676136767738647
mc_borderline_0123,monte_carlo_borderline_operation,False,acceptable,0.6951489847875546,-5.046705341605396e-07,0.7670614609345312
mc_borderline_0036,monte_carlo_borderline_operation,False,acceptable,0.6705691307046668,-1.0844965900346222e-07,0.7657461778901891
mc_random_perm_0115,monte_carlo_random_permutation,False,acceptable,0.6705691307046668,-1.4002992680286565e-07,0.7644796371731857
mc_random_perm_0154,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-1.2558154553778017e-07,0.7637311242999669
mc_borderline_0041,monte_carlo_borderline_operation,False,acceptable,0.6833333333333333,-4.1974249387612526e-07,0.7621965818288674
mc_random_perm_0171,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-8.293742798103365e-08,0.7619698934563348
mc_random_perm_0239,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-1.7612374267674284e-07,0.7617041069545181
mc_random_perm_0180,monte_carlo_random_permutation,False,acceptable,0.6705691307046668,-2.2149334206925046e-07,0.7612125105915998
mc_borderline_0124,monte_carlo_borderline_operation,False,acceptable,0.6705691307046668,-2.2571826137082642e-07,0.7610430683197518
mc_random_perm_0194,monte_carlo_random_permutation,False,acceptable,0.6833333333333332,-4.5254240978690817e-07,0.7608811265806987
mc_borderline_0007,monte_carlo_borderline_operation,False,acceptable,0.6637127538031112,-1.2083646718674994e-07,0.7604499355954881
mc_random_perm_0070,monte_carlo_random_permutation,False,acceptable,0.6705691307046668,-2.445201174589573e-07,0.7602890115004075
mc_borderline_0085,monte_carlo_borderline_operation,False,acceptable,0.6686720283557771,-2.1631670010327813e-07,0.760092150480911
mc_random_perm_0114,monte_carlo_random_permutation,False,acceptable,0.6833333333333333,-4.82622925642378e-07,0.7596747340839214
mc_borderline_0097,monte_carlo_borderline_operation,False,acceptable,0.6637127538031112,-1.468655232455182e-07,0.7594060286997962
mc_borderline_0096,monte_carlo_borderline_operation,False,acceptable,0.6637127538031113,-1.5560674809964404e-07,0.7590554579806195
mc_random_perm_0061,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-2.426027735147119e-07,0.759037935789725
mc_random_perm_0211,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-1.6670772356040278e-07,0.7586102484115045
mc_random_perm_0218,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-2.685953452981308e-07,0.7579954921121589
mc_random_perm_0225,monte_carlo_random_permutation,False,acceptable,0.6568563769015556,-6.702174415103434e-08,0.7578087352196661
mc_random_perm_0013,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-2.065964801599022e-07,0.7570104920476632
mc_borderline_0108,monte_carlo_borderline_operation,False,acceptable,0.6637127538031112,-2.0661778958765535e-07,0.7570096374235646
mc_random_perm_0042,monte_carlo_random_permutation,False,acceptable,0.688292607885999,-6.426251798753507e-07,0.7567292645437491
mc_random_perm_0221,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-9.453975610029852e-08,0.7567051130842835
mc_random_perm_0219,monte_carlo_random_permutation,False,acceptable,0.6705691307046668,-3.363632661067624e-07,0.7566056010847924
mc_random_perm_0108,monte_carlo_random_permutation,False,acceptable,0.6618156514542214,-1.9948842796316133e-07,0.7559675920052059
mc_random_perm_0081,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-2.5072354508783944e-07,0.7552407564390837
mc_borderline_0120,monte_carlo_borderline_operation,False,acceptable,0.6618156514542214,-2.1769355903827668e-07,0.7552374671084989
mc_random_perm_0196,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-2.685382894196909e-07,0.7545262881767303
mc_random_perm_0244,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-3.557022849610229e-07,0.7545020294690494
mc_random_perm_0002,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-2.8093618426878335e-07,0.7540290650774442
mc_random_perm_0111,monte_carlo_random_permutation,False,acceptable,0.6686720283557771,-4.210818969457202e-07,0.7518799509874328
mc_random_perm_0082,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-2.261178576677166e-07,0.7514281146699671
mc_borderline_0109,monte_carlo_borderline_operation,False,acceptable,0.6499999999999999,-1.889226695689723e-07,0.748120380437338
mc_borderline_0043,monte_carlo_borderline_operation,False,acceptable,0.6499999999999999,-1.9166060695051384e-07,0.7480105742382153
mc_random_perm_0146,monte_carlo_random_permutation,False,acceptable,0.6499999999999999,-1.960145852546084e-07,0.7478359559975432
mc_random_perm_0148,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-4.524365737153954e-07,0.7471509655123677
mc_random_perm_0080,monte_carlo_random_permutation,False,acceptable,0.6637127538031112,-4.6125189850669747e-07,0.7467974229821804
mc_random_perm_0233,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-3.876183881089503e-07,0.7449510639077396
mc_random_perm_0017,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-3.8825501566893673e-07,0.7449255316756695
mc_random_perm_0156,monte_carlo_random_permutation,False,acceptable,0.6549592745526658,-3.7982945740387994e-07,0.7439354708013604
mc_random_perm_0140,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-4.266325037579907e-07,0.7433863854090879
mc_random_perm_0236,monte_carlo_random_permutation,False,acceptable,0.6499999999999999,-3.1072310338589386e-07,0.7432355197465517
mc_random_perm_0078,monte_carlo_random_permutation,False,acceptable,0.6568563769015555,-5.025204409151476e-07,0.7403428658623425
mc_borderline_0054,monte_carlo_borderline_operation,False,acceptable,0.6372357973713336,-1.7096173910976933e-07,0.7399057697194249
mc_random_perm_0191,monte_carlo_random_permutation,False,acceptable,0.6353386950224437,-1.5187672929172548e-07,0.7393432109011
mc_borderline_0119,monte_carlo_borderline_operation,False,acceptable,0.6372357973713336,-1.852311327288435e-07,0.7393334893277479
mc_borderline_0056,monte_carlo_borderline_operation,False,acceptable,0.630379420469778,-1.0317430429022422e-07,0.7378249511780314
mc_borderline_0037,monte_carlo_borderline_operation,False,acceptable,0.6372357973713336,-2.3497901166314378e-07,0.7373383284679645
mc_random_perm_0131,monte_carlo_random_permutation,False,acceptable,0.628482318120888,-8.220450506776801e-08,0.7373379826789156
mc_random_perm_0100,monte_carlo_random_permutation,False,acceptable,0.6353386950224437,-2.1313580304988316e-07,0.7368863884417893
mc_random_perm_0029,monte_carlo_random_permutation,False,acceptable,0.6372357973713336,-2.62533225147721e-07,0.7362332544538714
mc_random_perm_0147,monte_carlo_random_permutation,False,acceptable,0.628482318120888,-1.155862445387862e-07,0.7359991931375158
mc_random_perm_0202,monte_carlo_random_permutation,False,acceptable,0.628482318120888,-1.3495684503568674e-07,0.7352223265701401
mc_random_perm_0123,monte_carlo_random_permutation,False,acceptable,0.630379420469778,-1.8261359947247262e-07,0.7346390028346715
mc_random_perm_0059,monte_carlo_random_permutation,False,acceptable,0.630379420469778,-1.832875399062239e-07,0.7346119741531669
mc_borderline_0006,monte_carlo_borderline_operation,False,acceptable,0.630379420469778,-1.8763916174461357e-07,0.7344374504196023
mc_random_perm_0041,monte_carlo_random_permutation,False,acceptable,0.6353386950224437,-3.1692020461919777e-07,0.7327240687549419
mc_random_perm_0161,monte_carlo_random_permutation,False,acceptable,0.6235230435682223,-1.1330066937501298e-07,0.7326193649613884
mc_borderline_0091,monte_carlo_borderline_operation,False,acceptable,0.630379420469778,-2.4512761346999767e-07,0.7321318504376713
mc_borderline_0013,monte_carlo_borderline_operation,False,acceptable,0.630379420469778,-2.5246121092726763e-07,0.7318377332426954
mc_random_perm_0243,monte_carlo_random_permutation,False,acceptable,0.628482318120888,-2.2829861574746518e-07,0.7314788132486382
mc_random_perm_0158,monte_carlo_random_permutation,False,acceptable,0.6353386950224437,-3.544542046010767e-07,0.7312187509548835
